participant,answer,arrow_to,rep,trial,max_alpha,jitter,trial_start,trial_end,exitflag,response,rt,eyes_1,eyes_2,version,seed,rt_robo
26,\LEFT,left,5,1,0.6,11,2686357.45418738,2686360.61621307,OK,LeftArrow,2.97248438606039,1,0,68255c2,1621961966,0.2
26,\RIGHT,left,7,2,0.6,10,2686367.24057002,2686369.49198667,OK,RightArrow,2.08967831684276,1,0,68255c2,1621961966,0.2
26,\RIGHT,left,10,3,0.6,5,2686372.66404672,2686374.82547777,OK,RightArrow,2.04198140650988,1,0,68255c2,1621961966,0.2
26,\LEFT,right,6,4,0.6,6,2686377.90715348,2686380.8394105,OK,LeftArrow,2.75862102257088,0,1,68255c2,1621961966,0.2
26,\RIGHT,right,7,5,0.6,8,2686382.87070466,2686386.2429181,OK,RightArrow,3.23486387683079,0,1,68255c2,1621961966,0.2
26,\LEFT,right,4,6,0.6,1,2686388.36431286,2686390.99602767,OK,LeftArrow,2.48498831409961,0,1,68255c2,1621961966,0.2
26,\RIGHT,right,8,7,0.6,3,2686392.54704748,2686395.36885025,OK,RightArrow,2.67804525280371,0,1,68255c2,1621961966,0.2
26,\RIGHT,right,6,8,0.6,3,2686397.00993776,2686400.50221844,OK,RightArrow,3.37493129167706,0,1,68255c2,1621961966,0.2
26,\LEFT,right,3,9,0.6,11,2686402.13328608,2686405.62557461,OK,LeftArrow,3.37132601160556,0,1,68255c2,1621961966,0.2
26,\RIGHT,right,10,10,0.6,4,2686407.31668417,2686411.57943976,OK,RightArrow,4.1156016793102,0,1,68255c2,1621961966,0.2
26,\LEFT,right,1,11,0.6,1,2686422.55662574,2686425.85873545,OK,LeftArrow,3.11502695968375,0,1,68255c2,1621961966,0.2
26,\RIGHT,left,1,12,0.6,3,2686427.33974601,2686429.40107712,OK,RightArrow,1.91570937912911,1,0,68255c2,1621961966,0.2
26,\LEFT,left,3,13,0.6,6,2686430.82198056,2686436.21548972,OK,LeftArrow,5.25723116099834,1,0,68255c2,1621961966,0.2
26,\RIGHT,right,3,14,0.6,1,2686437.86657416,2686441.82919594,OK,RightArrow,3.83629753673449,0,1,68255c2,1621961966,0.2
26,\RIGHT,right,2,15,0.6,2,2686443.34017976,2686447.6630153,OK,RightArrow,4.14633530145511,0,1,68255c2,1621961966,0.2
26,\LEFT,left,8,16,0.6,7,2686448.95385067,2686452.72628972,OK,LeftArrow,3.58856494864449,1,0,68255c2,1621961966,0.2
26,\RIGHT,right,5,17,0.6,11,2686454.00712393,2686458.45004632,OK,RightArrow,4.31901776045561,0,1,68255c2,1621961966,0.2
26,\LEFT,left,7,18,0.6,6,2686459.84095989,2686463.04302731,OK,RightArrow,3.06097583426163,1,0,68255c2,1621961966,0.2
26,\LEFT,left,1,19,0.6,1,2686464.57405056,2686468.44657053,OK,LeftArrow,3.75160364620388,1,0,68255c2,1621961966,0.2
26,\LEFT,right,8,20,0.6,2,2686470.17771035,2686475.01084452,OK,LeftArrow,4.68358025047928,0,1,68255c2,1621961966,0.2
26,\LEFT,right,2,21,0.6,7,2686480.5044663,2686485.98800816,OK,LeftArrow,5.31634458899498,0,1,68255c2,1621961966,0.2
26,\RIGHT,right,4,22,0.6,4,2686487.50904082,2686494.70372714,OK,LeftArrow,7.01542416214943,0,1,68255c2,1621961966,0.2
26,\LEFT,left,2,23,0.6,4,2686497.87582582,2686500.96784678,OK,LeftArrow,2.94432221259922,1,0,68255c2,1621961966,0.2
26,\LEFT,left,6,24,0.6,1,2686502.54887427,2686506.68157477,OK,LeftArrow,3.95898118847981,1,0,68255c2,1621961966,0.2
26,\RIGHT,left,2,25,0.6,5,2686508.21257085,2686510.73419513,OK,RightArrow,2.37500343378633,1,0,68255c2,1621961966,0.2
26,\RIGHT,left,5,26,0.6,1,2686512.06505954,2686515.45697676,OK,RightArrow,3.21037308778614,1,0,68255c2,1621961966,0.2
26,\RIGHT,right,9,27,0.6,2,2686516.74817072,2686521.381153,OK,RightArrow,4.51094155944884,0,1,68255c2,1621961966,0.2
26,\RIGHT,left,3,28,0.6,4,2686522.83207286,2686525.28364231,OK,RightArrow,2.33090063463897,1,0,68255c2,1621961966,0.2
26,\LEFT,right,9,29,0.6,1,2686526.66458673,2686529.10617857,OK,LeftArrow,2.26623319182545,0,1,68255c2,1621961966,0.2
26,\LEFT,right,7,30,0.6,4,2686530.3470435,2686536.31088385,OK,LeftArrow,5.79144887020811,0,1,68255c2,1621961966,0.2
