participant,answer,arrow_to,rep,trial,max_alpha,jitter,trial_start,trial_end,exitflag,response,rt,eyes_1,eyes_2,version,seed,rt_robo
17,\LEFT,right,4,25,0.6,1,23541.3072042289,23546.7907835351,OK,LeftArrow,5.34583401754207,0,1,68255c2,1597670301,0.2
17,\LEFT,left,4,26,0.6,6,23548.3918146166,23553.8754093175,OK,LeftArrow,5.35708028659428,1,0,68255c2,1597670301,0.2
17,\RIGHT,left,5,27,0.6,11,23555.7066032929,23560.2396110035,OK,RightArrow,4.43417987993234,1,0,68255c2,1597670301,0.2
17,\RIGHT,left,10,28,0.6,7,23561.8206431838,23565.8932925062,OK,RightArrow,3.96000491422456,1,0,68255c2,1597670301,0.2
17,\RIGHT,left,3,29,0.6,11,23567.3442516856,23571.0066568422,OK,RightArrow,3.47628162249021,1,0,68255c2,1597670301,0.2
17,\LEFT,left,7,30,0.6,1,23572.3275143442,23574.5790227213,OK,LeftArrow,2.13294486409359,1,0,68255c2,1597670301,0.2
17,\RIGHT,right,8,31,0.6,9,23577.8211838089,23584.0652260664,OK,RightArrow,6.09507937619492,0,1,68255c2,1597670301,0.2
17,\RIGHT,right,4,32,0.6,10,23585.3460564858,23596.4333223055,OK,RightArrow,10.9539868004176,0,1,68255c2,1597670301,0.2
17,\LEFT,left,10,33,0.6,10,23597.9439736153,23601.7268041362,OK,LeftArrow,3.68394805410935,1,0,68255c2,1597670301,0.2
17,\RIGHT,right,6,34,0.6,7,23603.0376116265,23608.3311544322,OK,RightArrow,5.12616033653467,0,1,68255c2,1597670301,0.2
17,\LEFT,right,5,35,0.6,2,23609.5719505245,23613.6346485424,OK,LeftArrow,3.89568924714331,0,1,68255c2,1597670301,0.2
17,\RIGHT,right,9,36,0.6,3,23614.8854904203,23619.8787360784,OK,RightArrow,4.85407621032209,0,1,68255c2,1597670301,0.2
17,\LEFT,right,2,37,0.6,2,23621.1595649885,23626.5530838871,OK,LeftArrow,5.21183718341126,0,1,68255c2,1597670301,0.2
17,\RIGHT,left,2,38,0.6,6,23627.8038973905,23631.9666696047,OK,RightArrow,4.04741834177185,1,0,68255c2,1597670301,0.2
17,\LEFT,left,3,39,0.6,2,23633.2374877446,23637.3902238327,OK,LeftArrow,4.04567723325454,1,0,68255c2,1597670301,0.2
17,\LEFT,right,10,40,0.6,4,23638.6710847396,23643.8744847309,OK,LeftArrow,5.07592808811387,0,1,68255c2,1597670301,0.2
