participant,answer,arrow_to,rep,trial,max_alpha,jitter,trial_start,trial_end,exitflag,response,rt,eyes_1,eyes_2,version,seed,rt_robo
9,\LEFT,right,4,1,0.6,9,1479088.55560788,1479107.38741613,OK,NO RESPONSE,NaN,0,1,68255c2,1500841581,0.2
9,\LEFT,left,2,2,0.6,1,1479108.5581289,1479127.43996675,OK,NO RESPONSE,NaN,1,0,68255c2,1500841581,0.2
9,\RIGHT,left,2,3,0.6,2,1479128.60068115,1479147.48255401,OK,NO RESPONSE,NaN,1,0,68255c2,1500841581,0.2
9,\LEFT,right,5,4,0.6,8,1479148.64329195,1479167.5250966,OK,NO RESPONSE,NaN,0,1,68255c2,1500841581,0.2
9,\LEFT,left,3,5,0.6,9,1479168.68583545,1479187.56767209,OK,NO RESPONSE,NaN,1,0,68255c2,1500841581,0.2
9,\RIGHT,left,1,6,0.6,10,1479188.72840369,1479207.61024486,OK,NO RESPONSE,NaN,1,0,68255c2,1500841581,0.2
9,\RIGHT,left,10,7,0.6,7,1479208.77100937,1479227.65281462,OK,NO RESPONSE,NaN,1,0,68255c2,1500841581,0.2
9,\RIGHT,right,1,8,0.6,10,1479228.81354743,1479247.69538437,OK,NO RESPONSE,NaN,0,1,68255c2,1500841581,0.2
9,\LEFT,right,7,9,0.6,4,1479248.8561208,1479267.73797556,OK,NO RESPONSE,NaN,0,1,68255c2,1500841581,0.2
9,\RIGHT,right,4,10,0.6,4,1479268.89869056,1479287.78055406,OK,NO RESPONSE,NaN,0,1,68255c2,1500841581,0.2
9,\LEFT,left,6,11,0.6,5,1479312.77623464,1479331.65804653,OK,NO RESPONSE,NaN,1,0,68255c2,1500841581,0.2
9,\LEFT,left,1,12,0.6,1,1479332.81874342,1479351.70057402,OK,NO RESPONSE,NaN,1,0,68255c2,1500841581,0.2
9,\LEFT,right,3,13,0.6,1,1479352.86137324,1479371.74321924,OK,NO RESPONSE,NaN,0,1,68255c2,1500841581,0.2
9,\LEFT,left,5,14,0.6,7,1479372.903927,1479391.78575851,OK,NO RESPONSE,NaN,1,0,68255c2,1500841581,0.2
9,\RIGHT,right,9,15,0.6,8,1479392.94647321,1479411.82833128,OK,NO RESPONSE,NaN,0,1,68255c2,1500841581,0.2
