participant,jitter,max_alpha,arrow_to,answer,trial,flip,alpha,vbl_expected,vbl_realized,missed
9,9,0.6,right,\LEFT,1,1,0,1479088.4755735,1479088.4755735,0.00953907240182161
9,9,0.6,right,\LEFT,1,2,0,1479088.57058417,1479088.55560788,0.0695567787624896
9,9,0.6,right,\LEFT,1,3,0,1479088.66559484,1479088.60556412,0.0294999894686043
9,9,0.6,right,\LEFT,1,4,0,1479088.76060551,1479088.67569038,-0.000223316717892885
9,9,0.6,right,\LEFT,1,5,0,1479088.85561618,1479088.76571256,-0.000284712295979261
9,9,0.6,right,\LEFT,1,6,0,1479088.95062685,1479088.86578986,-0.000208254670724273
9,9,0.6,right,\LEFT,1,7,0,1479089.04563751,1479088.95588238,-0.000214382074773312
9,9,0.6,right,\LEFT,1,8,0,1479089.14064818,1479089.05590625,0.00971698109060526
9,9,0.6,right,\LEFT,1,9,0,1479089.23565885,1479089.14595469,-0.000258451793342829
9,9,0.6,right,\LEFT,1,10,0.015,1479089.33066952,1479089.24601419,0.0097525988239795
9,9,0.6,right,\LEFT,1,11,0.03,1479089.42568019,1479089.33608587,-0.000235209474340081
9,9,0.6,right,\LEFT,1,12,0.045,1479089.52069086,1479089.43622338,0.00983061036095023
9,9,0.6,right,\LEFT,1,13,0.06,1479089.61570153,1479089.52619109,-0.000339179765433073
9,9,0.6,right,\LEFT,1,14,0.075,1479089.7107122,1479089.62621014,0.00971215148456395
9,9,0.6,right,\LEFT,1,15,0.09,1479089.80572286,1479089.71633405,-0.000182989984750748
9,9,0.6,right,\LEFT,1,16,0.105,1479089.90073353,1479089.81639445,0.00975350453518331
9,9,0.6,right,\LEFT,1,17,0.12,1479089.9957442,1479089.90643836,-0.000262979418039322
9,9,0.6,right,\LEFT,1,18,0.135,1479090.09075487,1479090.00649061,0.00974535453133285
9,9,0.6,right,\LEFT,1,19,0.15,1479090.18576554,1479090.09654419,-0.000253320205956697
9,9,0.6,right,\LEFT,1,20,0.165,1479090.28077621,1479090.19661334,0.00976225803606212
9,9,0.6,right,\LEFT,1,21,0.18,1479090.37578688,1479090.28666722,-0.000253018457442522
9,9,0.6,right,\LEFT,1,22,0.195,1479090.47079755,1479090.38673094,0.00975682470016181
9,9,0.6,right,\LEFT,1,23,0.21,1479090.56580821,1479090.476799,-0.000238831620663404
9,9,0.6,right,\LEFT,1,24,0.225,1479090.66081888,1479090.5668571,-0.000248792581260204
9,9,0.6,right,\LEFT,1,25,0.24,1479090.75582955,1479090.66687253,-0.000270133139565587
9,9,0.6,right,\LEFT,1,26,0.255,1479090.85084022,1479090.75696323,-0.000216193264350295
9,9,0.6,right,\LEFT,1,27,0.27,1479090.94585089,1479090.85705562,-0.000193162355571985
9,9,0.6,right,\LEFT,1,28,0.285,1479091.04086156,1479090.95709278,0.00973026244901121
9,9,0.6,right,\LEFT,1,29,0.3,1479091.13587223,1479091.04717533,-0.000224343035370111
9,9,0.6,right,\LEFT,1,30,0.315,1479091.2308829,1479091.13721019,-0.000272034900262952
9,9,0.6,right,\LEFT,1,31,0.33,1479091.32589356,1479091.23726335,-0.000232402235269547
9,9,0.6,right,\LEFT,1,32,0.345,1479091.42090423,1479091.32733986,-0.000230380101129413
9,9,0.6,right,\LEFT,1,33,0.36,1479091.5159149,1479091.42741354,-0.000211876584216952
