participant,answer,arrow_to,rep,trial,max_alpha,jitter,trial_start,trial_end,exitflag,response,rt,eyes_1,eyes_2,version,seed,rt_robo
16,\RIGHT,right,4,1,0.6,8,2443081.02594735,2443097.8765012,OK,LeftArrow,16.7055889046751,0,1,68255c2,1597602250,0.2
16,\LEFT,left,1,2,0.6,5,2443103.83023382,2443109.98409539,OK,RightArrow,5.98853133106604,1,0,68255c2,1597602250,0.2
16,\RIGHT,right,8,3,0.6,1,2443113.87654497,2443117.43876298,OK,LeftArrow,3.45390090206638,0,1,68255c2,1597602250,0.2
16,\LEFT,left,7,4,0.6,8,2443123.42251608,2443136.70083935,OK,LeftArrow,13.1709059537388,1,0,68255c2,1597602250,0.2
16,\LEFT,right,1,5,0.6,6,2443143.61517432,2443154.52201776,OK,LeftArrow,10.7372855339199,0,1,68255c2,1597602250,0.2
16,\LEFT,right,3,6,0.6,9,2443157.15367111,2443162.35693172,OK,RightArrow,5.04640260525048,0,1,68255c2,1597602250,0.2
16,\LEFT,right,4,7,0.6,10,2443166.36912723,2443175.76534068,OK,LeftArrow,9.25427573500201,0,1,68255c2,1597602250,0.2
16,\RIGHT,right,2,8,0.6,2,2443177.47641264,2443189.61402398,OK,RightArrow,12.0102036288008,0,1,68255c2,1597602250,0.2
16,\RIGHT,left,7,9,0.6,6,2443191.35511731,2443195.12748378,OK,LeftArrow,3.58722723228857,1,0,68255c2,1597602250,0.2
16,\RIGHT,left,10,10,0.6,2,2443197.36888726,2443201.81167598,OK,LeftArrow,4.25300918612629,1,0,68255c2,1597602250,0.2
16,\LEFT,right,5,11,0.6,7,2443225.00624974,2443243.12757977,OK,LeftArrow,17.9335378645919,0,1,68255c2,1597602250,0.2
16,\LEFT,left,5,12,0.6,7,2443246.55973835,2443254.32461721,OK,RightArrow,7.6514490605332,1,0,68255c2,1597602250,0.2
16,\LEFT,right,7,13,0.6,2,2443257.84682604,2443275.49788692,OK,LeftArrow,17.5072674145922,0,1,68255c2,1597602250,0.2
16,\RIGHT,right,3,14,0.6,7,2443281.33154097,2443285.84437081,OK,RightArrow,4.33396509895101,0,1,68255c2,1597602250,0.2
16,\RIGHT,left,5,15,0.6,6,2443288.24590251,2443295.44039447,OK,RightArrow,7.01903687324375,1,0,68255c2,1597602250,0.2
16,\RIGHT,left,4,16,0.6,3,2443297.84189959,2443306.15713268,OK,RightArrow,8.15859301947057,1,0,68255c2,1597602250,0.2
16,\LEFT,left,2,17,0.6,2,2443308.26840216,2443315.25281057,OK,LeftArrow,6.88351430557668,1,0,68255c2,1597602250,0.2
16,\LEFT,left,4,18,0.6,4,2443317.46421169,2443324.37851829,OK,LeftArrow,6.7992175524123,1,0,68255c2,1597602250,0.2
16,\RIGHT,right,7,19,0.6,10,2443326.750028,2443335.27542554,OK,RightArrow,8.37692695204169,0,1,68255c2,1597602250,0.2
16,\LEFT,right,8,20,0.6,1,2443337.32665528,2443343.86075234,OK,LeftArrow,6.41582775861025,0,1,68255c2,1597602250,0.2
16,\RIGHT,left,2,21,0.6,1,2443385.30674516,2443393.26172682,OK,RightArrow,7.83317471295595,1,0,68255c2,1597602250,0.2
16,\LEFT,left,8,22,0.6,10,2443396.47375427,2443404.5288072,OK,LeftArrow,7.86539655551314,1,0,68255c2,1597602250,0.2
16,\LEFT,right,10,23,0.6,5,2443406.1798373,2443412.14357282,OK,LeftArrow,5.84703159332275,0,1,68255c2,1597602250,0.2
16,\LEFT,right,2,24,0.6,8,2443413.8046185,2443421.18924496,OK,LeftArrow,7.28567413985729,0,1,68255c2,1597602250,0.2
16,\RIGHT,right,1,25,0.6,11,2443422.80025198,2443428.38375442,OK,RightArrow,5.44978220248595,0,1,68255c2,1597602250,0.2
16,\RIGHT,right,6,26,0.6,8,2443430.16487687,2443442.30247705,OK,RightArrow,11.9643742307089,0,1,68255c2,1597602250,0.2
16,\RIGHT,left,8,27,0.6,6,2443443.82343472,2443451.1180073,OK,RightArrow,7.16136578423902,1,0,68255c2,1597602250,0.2
16,\RIGHT,right,10,28,0.6,6,2443452.59859025,2443458.76281332,OK,RightArrow,6.02582933148369,0,1,68255c2,1597602250,0.2
16,\LEFT,right,9,29,0.6,1,2443460.30377318,2443465.95731524,OK,LeftArrow,5.52027097390965,0,1,68255c2,1597602250,0.2
16,\RIGHT,right,5,30,0.6,1,2443467.46827847,2443474.76283264,OK,RightArrow,7.1071815690957,0,1,68255c2,1597602250,0.2
16,\LEFT,left,10,31,0.6,5,2443492.15373812,2443497.73724539,OK,LeftArrow,5.39660947583616,1,0,68255c2,1597602250,0.2
16,\LEFT,left,3,32,0.6,1,2443500.25881702,2443507.45333283,OK,LeftArrow,7.05104470672086,1,0,68255c2,1597602250,0.2
16,\RIGHT,left,6,33,0.6,10,2443508.99430445,2443514.55778057,OK,RightArrow,5.42716874647886,1,0,68255c2,1597602250,0.2
16,\RIGHT,left,9,34,0.6,9,2443516.08874265,2443523.76358303,OK,RightArrow,7.50824509607628,1,0,68255c2,1597602250,0.2
16,\LEFT,left,6,35,0.6,10,2443525.2244747,2443532.98934783,OK,LeftArrow,7.64404989080504,1,0,68255c2,1597602250,0.2
16,\RIGHT,left,3,36,0.6,2,2443534.56033842,2443539.85364566,OK,RightArrow,5.14780501555651,1,0,68255c2,1597602250,0.2
16,\RIGHT,right,9,37,0.6,6,2443541.34453668,2443550.06004306,OK,RightArrow,8.54705172637478,0,1,68255c2,1597602250,0.2
16,\LEFT,right,6,38,0.6,6,2443551.81114322,2443555.39304708,OK,LeftArrow,3.44017109880224,0,1,68255c2,1597602250,0.2
16,\RIGHT,left,1,39,0.6,9,2443556.84430139,2443563.56850911,OK,RightArrow,6.54257684806362,1,0,68255c2,1597602250,0.2
16,\LEFT,left,9,40,0.6,1,2443565.04939632,2443569.11198516,OK,LeftArrow,3.88104791520163,1,0,68255c2,1597602250,0.2
