participant,answer,arrow_to,rep,trial,max_alpha,jitter,trial_start,trial_end,exitflag,response,rt,eyes_1,eyes_2,version,seed,rt_robo
10,\LEFT,right,7,16,0.6,5,3268069.70982399,3268072.34145449,OK,LeftArrow,2.45583882462233,0,1,68255c2,1500930595,0.2
10,\LEFT,left,4,17,0.6,7,3268073.91246668,3268078.0650078,OK,LeftArrow,4.01299582514912,1,0,68255c2,1500930595,0.2
10,\LEFT,right,1,18,0.6,10,3268079.56604194,3268082.11763616,OK,LeftArrow,2.42323485994712,0,1,68255c2,1500930595,0.2
10,\RIGHT,left,5,19,0.6,4,3268083.64857693,3268086.29027139,OK,RightArrow,2.49247278086841,1,0,68255c2,1500930595,0.2
10,\LEFT,left,1,20,0.6,8,3268087.80121162,3268091.67365458,OK,LeftArrow,3.6916070766747,1,0,68255c2,1500930595,0.2
10,\RIGHT,left,10,21,0.6,4,3268095.6861765,3268098.69775333,OK,RightArrow,2.83027097024024,1,0,68255c2,1500930595,0.2
10,\RIGHT,left,2,22,0.6,8,3268100.26908277,3268104.12156593,OK,RightArrow,3.74325924925506,1,0,68255c2,1500930595,0.2
10,\RIGHT,right,2,23,0.6,6,3268105.55242521,3268108.09400708,OK,RightArrow,2.38771593524143,0,1,68255c2,1500930595,0.2
10,\RIGHT,right,3,24,0.6,11,3268109.41485824,3268112.42674205,OK,RightArrow,2.88508712872863,0,1,68255c2,1500930595,0.2
10,\LEFT,right,10,25,0.6,9,3268113.80760691,3268116.79952942,OK,LeftArrow,2.88414807524532,0,1,68255c2,1500930595,0.2
10,\RIGHT,right,10,26,0.6,7,3268118.20039693,3268121.78264426,OK,RightArrow,3.45909185567871,0,1,68255c2,1500930595,0.2
10,\LEFT,left,6,27,0.6,5,3268123.22322158,3268126.81583593,OK,LeftArrow,3.43605621624738,1,0,68255c2,1500930595,0.2
10,\RIGHT,left,3,28,0.6,9,3268128.15668944,3268131.358723,OK,RightArrow,3.03839977551252,1,0,68255c2,1500930595,0.2
10,\RIGHT,left,7,29,0.6,8,3268132.73957095,3268135.94158489,OK,RightArrow,3.0633059758693,1,0,68255c2,1500930595,0.2
10,\LEFT,right,2,30,0.6,4,3268137.50258896,3268140.0442146,OK,LeftArrow,2.37213326059282,0,1,68255c2,1500930595,0.2
10,\RIGHT,left,6,31,0.6,2,3268143.64648511,3268147.03859085,OK,RightArrow,3.26792910136282,1,0,68255c2,1500930595,0.2
10,\LEFT,right,5,32,0.6,5,3268148.54953651,3268153.37255132,OK,LeftArrow,4.70058558788151,0,1,68255c2,1500930595,0.2
10,\RIGHT,right,6,33,0.6,7,3268154.80351172,3268159.1462551,OK,RightArrow,4.19033810123801,0,1,68255c2,1500930595,0.2
10,\LEFT,right,6,34,0.6,5,3268160.77729126,3268163.31890151,OK,LeftArrow,2.41638167062774,0,1,68255c2,1500930595,0.2
10,\RIGHT,left,1,35,0.6,6,3268165.07000975,3268183.95192655,OK,NO RESPONSE,NaN,1,0,68255c2,1500930595,0.2
10,\LEFT,left,3,36,0.6,6,3268185.11263995,3268195.15898651,OK,LeftArrow,9.87158238515258,1,0,68255c2,1500930595,0.2
10,\RIGHT,right,9,37,0.6,5,3268196.82006755,3268199.93200449,OK,RightArrow,2.9639594797045,0,1,68255c2,1500930595,0.2
10,\RIGHT,left,4,38,0.6,10,3268201.3629347,3268205.42547458,OK,RightArrow,3.90089830383658,1,0,68255c2,1500930595,0.2
10,\RIGHT,left,9,39,0.6,2,3268206.93644138,3268211.5493548,OK,RightArrow,4.48711767001078,1,0,68255c2,1500930595,0.2
10,\RIGHT,right,1,40,0.6,9,3268213.12036367,3268216.89276799,OK,RightArrow,3.60695340344682,0,1,68255c2,1500930595,0.2
