participant,answer,arrow_to,rep,trial,max_alpha,jitter,trial_start,trial_end,exitflag,response,rt,eyes_1,eyes_2,version,seed,rt_robo
27,\RIGHT,left,5,15,0.6,1,2686918.96684896,2686920.93800072,OK,RightArrow,1.79114585788921,1,0,68255c2,1622008979,0.2
27,\LEFT,left,10,16,0.6,9,2686922.4288524,2686925.90084933,OK,LeftArrow,3.35287619102746,1,0,68255c2,1622008979,0.2
27,\LEFT,right,6,17,0.6,4,2686927.57184456,2686931.06385411,OK,LeftArrow,3.38555091852322,0,1,68255c2,1622008979,0.2
27,\RIGHT,left,1,18,0.6,11,2686932.50472146,2686935.13622871,OK,RightArrow,2.45255689928308,1,0,68255c2,1622008979,0.2
27,\RIGHT,right,8,19,0.6,3,2686936.60708346,2686942.38040627,OK,RightArrow,5.64572324790061,0,1,68255c2,1622008979,0.2
27,\RIGHT,right,9,20,0.6,9,2686943.91136078,2686946.93304926,OK,RightArrow,2.90922462660819,0,1,68255c2,1622008979,0.2
27,\RIGHT,right,3,21,0.6,3,2686958.15953658,2686963.1524553,OK,RightArrow,4.82805335894227,0,1,68255c2,1622008979,0.2
27,\LEFT,left,3,22,0.6,10,2686965.64387807,2686968.75569808,OK,LeftArrow,2.96735998429358,1,0,68255c2,1622008979,0.2
27,\LEFT,right,4,23,0.6,1,2686970.18654085,2686973.38839883,OK,LeftArrow,3.06444271281362,0,1,68255c2,1622008979,0.2
27,\RIGHT,left,3,24,0.6,9,2686974.93928628,2686978.141118,OK,RightArrow,3.05543595785275,1,0,68255c2,1622008979,0.2
27,\LEFT,right,3,25,0.6,1,2686979.66201141,2686983.53423919,OK,LeftArrow,3.71637310227379,0,1,68255c2,1622008979,0.2
27,\LEFT,left,6,26,0.6,3,2686984.89506568,2686987.05628444,OK,RightArrow,2.05909069813788,1,0,68255c2,1622008979,0.2
27,\LEFT,right,2,27,0.6,6,2686991.53892141,2686996.74192519,OK,LeftArrow,5.06272611953318,0,1,68255c2,1622008979,0.2
27,\RIGHT,right,6,28,0.6,7,2686998.26278057,2687015.34266809,OK,RightArrow,16.9457744406536,0,1,68255c2,1622008979,0.2
27,\RIGHT,left,2,29,0.6,8,2687016.87357884,2687019.79526876,OK,RightArrow,2.76669671013951,1,0,68255c2,1622008979,0.2
27,\RIGHT,right,7,30,0.6,7,2687021.39622265,2687025.24844384,OK,RightArrow,3.70774305006489,0,1,68255c2,1622008979,0.2
27,\LEFT,right,5,31,0.6,8,2687031.4520498,2687033.90342558,OK,LeftArrow,2.3154039378278,0,1,68255c2,1622008979,0.2
27,\LEFT,right,1,32,0.6,3,2687035.39432948,2687038.32600836,OK,LeftArrow,2.77284831227735,0,1,68255c2,1622008979,0.2
27,\LEFT,left,2,33,0.6,5,2687039.63684422,2687043.00872453,OK,LeftArrow,3.26607486233115,1,0,68255c2,1622008979,0.2
27,\RIGHT,left,6,34,0.6,10,2687044.52960406,2687047.45130153,OK,RightArrow,2.76503384578973,1,0,68255c2,1622008979,0.2
27,\LEFT,right,8,35,0.6,6,2687048.75204153,2687052.79439673,OK,LeftArrow,3.87828882830217,0,1,68255c2,1622008979,0.2
27,\RIGHT,right,10,36,0.6,6,2687054.55546131,2687059.37821005,OK,RightArrow,4.69050286803395,0,1,68255c2,1622008979,0.2
27,\LEFT,left,8,37,0.6,5,2687060.91910522,2687064.22101276,OK,LeftArrow,3.13455377332866,1,0,68255c2,1622008979,0.2
27,\RIGHT,right,4,38,0.6,11,2687065.74190376,2687070.94493078,OK,RightArrow,5.03934369236231,0,1,68255c2,1622008979,0.2
27,\LEFT,left,1,39,0.6,11,2687072.35574493,2687075.18737636,OK,LeftArrow,2.68924568314105,1,0,68255c2,1622008979,0.2
27,\RIGHT,left,8,40,0.6,3,2687076.59819171,2687078.75945243,OK,RightArrow,2.00662972498685,1,0,68255c2,1622008979,0.2
