participant,answer,arrow_to,rep,trial,max_alpha,jitter,trial_start,trial_end,exitflag,response,rt,eyes_1,eyes_2,version,seed,rt_robo
7,\RIGHT,left,6,1,0.6,2,1473994.75628015,1474009.77605202,OK,LeftArrow,14.8980654336046,1,0,68255c2,1500327311,0.2
7,\LEFT,left,2,2,0.6,8,1474015.85984107,1474029.41835724,OK,RightArrow,13.4574620905332,1,0,68255c2,1500327311,0.2
7,\LEFT,left,10,3,0.6,5,1474033.42089335,1474052.30271037,OK,NO RESPONSE,NaN,1,0,68255c2,1500327311,0.2
7,\LEFT,right,4,4,0.6,5,1474053.46347458,1474058.94687225,OK,RightArrow,5.37224802491255,0,1,68255c2,1500327311,0.2
7,\RIGHT,left,10,5,0.6,2,1474063.67983775,1474082.47163168,OK,RightArrow,18.6826829593629,1,0,68255c2,1500327311,0.2
7,\RIGHT,right,9,6,0.6,6,1474085.79370794,1474095.0795481,OK,LeftArrow,9.15207554376684,0,1,68255c2,1500327311,0.2
7,\RIGHT,right,6,7,0.6,2,1474097.94132551,1474116.80316722,OK,NO RESPONSE,NaN,0,1,68255c2,1500327311,0.2
7,\LEFT,right,1,8,0.6,2,1474117.98387776,1474136.84573033,OK,NO RESPONSE,NaN,0,1,68255c2,1500327311,0.2
7,\RIGHT,left,7,9,0.6,9,1474138.02641733,1474146.72192002,OK,RightArrow,8.58068017545156,1,0,68255c2,1500327311,0.2
7,\LEFT,left,3,10,0.6,2,1474149.54335501,1474151.80511986,OK,LeftArrow,2.09543942683376,1,0,68255c2,1500327311,0.2
7,\RIGHT,left,9,11,0.6,4,1474161.13097343,1474169.27605368,OK,RightArrow,7.99488852638751,1,0,68255c2,1500327311,0.2
7,\LEFT,right,7,12,0.6,2,1474173.93900884,1474185.57628257,OK,LeftArrow,11.4980312043335,0,1,68255c2,1500327311,0.2
7,\RIGHT,right,7,13,0.6,1,1474187.89775664,1474191.58008644,OK,RightArrow,3.53101128619164,0,1,68255c2,1500327311,0.2
7,\RIGHT,left,5,14,0.6,11,1474193.42122236,1474196.72329041,OK,RightArrow,3.17522809817456,1,0,68255c2,1500327311,0.2
7,\LEFT,left,9,15,0.6,8,1474198.48440131,1474202.73705945,OK,LeftArrow,4.14365794230253,1,0,68255c2,1500327311,0.2
7,\LEFT,left,6,16,0.6,4,1474204.76832414,1474209.1110603,OK,RightArrow,4.24340532673523,1,0,68255c2,1500327311,0.2
