participant,answer,arrow_to,rep,trial,max_alpha,jitter,trial_start,trial_end,exitflag,response,rt,eyes_1,eyes_2,version,seed,rt_robo
15,\RIGHT,right,6,25,0.6,4,2420011.45961003,2420014.45143904,OK,RightArrow,2.89201702782884,0,1,68255c2,1595283237,0.2
15,\RIGHT,left,6,26,0.6,2,2420015.82236618,2420017.98366979,OK,RightArrow,1.99312392994761,1,0,68255c2,1595283237,0.2
15,\RIGHT,right,10,27,0.6,5,2420019.48461411,2420021.26571543,OK,RightArrow,1.62671120697632,0,1,68255c2,1595283237,0.2
15,\LEFT,right,9,28,0.6,6,2420022.69661832,2420025.70853916,OK,LeftArrow,2.91047556232661,0,1,68255c2,1595283237,0.2
15,\LEFT,left,4,29,0.6,10,2420027.11942659,2420032.39274765,OK,LeftArrow,5.14330508373678,1,0,68255c2,1595283237,0.2
15,\LEFT,left,5,30,0.6,10,2420033.99371434,2420037.55596285,OK,LeftArrow,3.45275358250365,1,0,68255c2,1595283237,0.2
15,\RIGHT,right,8,31,0.6,2,2420040.71794681,2420042.96932512,OK,RightArrow,2.15212927246466,0,1,68255c2,1595283237,0.2
15,\RIGHT,left,9,32,0.6,6,2420044.65003974,2420047.01186167,OK,RightArrow,2.2358748530969,1,0,68255c2,1595283237,0.2
15,\LEFT,right,7,33,0.6,10,2420048.39270599,2420053.21575344,OK,LeftArrow,4.69288055086508,0,1,68255c2,1595283237,0.2
15,\RIGHT,right,2,34,0.6,3,2420054.69670525,2420057.61855772,OK,RightArrow,2.80469577014446,0,1,68255c2,1595283237,0.2
15,\RIGHT,right,4,35,0.6,11,2420059.0994881,2420061.81118095,OK,LeftArrow,2.57766080182046,0,1,68255c2,1595283237,0.2
15,\LEFT,right,3,36,0.6,6,2420063.58229445,2420066.40405966,OK,LeftArrow,2.68665315024555,0,1,68255c2,1595283237,0.2
15,\LEFT,left,8,37,0.6,6,2420067.98504138,2420071.85745044,OK,LeftArrow,3.74759631883353,1,0,68255c2,1595283237,0.2
15,\RIGHT,right,7,38,0.6,5,2420073.34834387,2420075.78991463,OK,RightArrow,2.34404315892607,0,1,68255c2,1595283237,0.2
15,\LEFT,right,10,39,0.6,8,2420077.27093158,2420080.19271952,OK,LeftArrow,2.78123660106212,0,1,68255c2,1595283237,0.2
15,\LEFT,left,3,40,0.6,6,2420081.84375686,2420084.26522825,OK,LeftArrow,2.24820891628042,1,0,68255c2,1595283237,0.2
