participant,jitter,max_alpha,arrow_to,answer,trial,flip,alpha,vbl_expected,vbl_realized,missed
15,11,0.6,left,\RIGHT,1,1,0,2419895.42682917,2419895.42682917,0.00953098805621266
15,11,0.6,left,\RIGHT,1,2,0,2419895.52183946,2419895.52687719,0.0895696422085166
15,11,0.6,left,\RIGHT,1,3,0,2419895.61684976,2419895.57689079,0.0395352165214717
15,11,0.6,left,\RIGHT,1,4,0,2419895.71186005,2419895.62692159,-0.000365221872925758
15,11,0.6,left,\RIGHT,1,5,0,2419895.80687035,2419895.71700566,-0.000229608733206987
15,11,0.6,left,\RIGHT,1,6,0,2419895.90188064,2419895.81706062,-0.000238114502280951
15,11,0.6,left,\RIGHT,1,7,0,2419895.99689094,2419895.90712144,-0.000252850353717804
15,11,0.6,left,\RIGHT,1,8,0,2419896.09190123,2419896.00715196,0.00971684651449323
15,11,0.6,left,\RIGHT,1,9,0,2419896.18691152,2419896.09722515,-0.000240474939346313
15,11,0.6,left,\RIGHT,1,10,0,2419896.28192182,2419896.19727438,0.00973556190729141
15,11,0.6,left,\RIGHT,1,11,0,2419896.37693211,2419896.28733279,-0.000255265738815069
15,11,0.6,left,\RIGHT,1,12,0.015,2419896.47194241,2419896.38738866,0.00974220223724842
15,11,0.6,left,\RIGHT,1,13,0.03,2419896.5669527,2419896.47746638,-0.00023594731464982
15,11,0.6,left,\RIGHT,1,14,0.045,2419896.661963,2419896.57750686,0.00972680794075131
15,11,0.6,left,\RIGHT,1,15,0.06,2419896.75697329,2419896.66756858,-0.000251945108175278
15,11,0.6,left,\RIGHT,1,16,0.075,2419896.85198359,2419896.76766641,0.00978415878489614
15,11,0.6,left,\RIGHT,1,17,0.09,2419896.94699388,2419896.8577381,-0.000241984147578478
15,11,0.6,left,\RIGHT,1,18,0.105,2419897.04200418,2419896.95777858,0.00972680794075131
15,11,0.6,left,\RIGHT,1,19,0.12,2419897.13701447,2419897.04780831,-0.00028394116088748
15,11,0.6,left,\RIGHT,1,20,0.135,2419897.23202476,2419897.14786267,0.00974069302901626
15,11,0.6,left,\RIGHT,1,21,0.15,2419897.32703506,2419897.23795578,-0.000220553018152714
15,11,0.6,left,\RIGHT,1,22,0.165,2419897.42204535,2419897.3276722,-0.000597257632762194
15,11,0.6,left,\RIGHT,1,23,0.18,2419897.51705565,2419897.42804289,7.76168890297413e-05
15,11,0.6,left,\RIGHT,1,24,0.195,2419897.61206594,2419897.51810009,-0.000256472732871771
15,11,0.6,left,\RIGHT,1,25,0.21,2419897.70707624,2419897.61817468,-0.000218494329601526
15,11,0.6,left,\RIGHT,1,26,0.225,2419897.80208653,2419897.70826297,-0.00022538285702467
15,11,0.6,left,\RIGHT,1,27,0.24,2419897.89709683,2419897.80832669,-0.000229360535740852
15,11,0.6,left,\RIGHT,1,28,0.255,2419897.99210712,2419897.9083726,0.00973224081099033
15,11,0.6,left,\RIGHT,1,29,0.27,2419898.08711741,2419897.99842376,-0.000262509565800428
15,11,0.6,left,\RIGHT,1,30,0.285,2419898.18212771,2419898.08845771,-0.000279714819043875
15,11,0.6,left,\RIGHT,1,31,0.3,2419898.277138,2419898.1885489,-0.000201893039047718
15,11,0.6,left,\RIGHT,1,32,0.315,2419898.3721483,2419898.2786067,-0.00025586923584342
15,11,0.6,left,\RIGHT,1,33,0.33,2419898.46715859,2419898.37864054,-0.000259243883192539
15,11,0.6,left,\RIGHT,1,34,0.345,2419898.56216889,2419898.46869351,-0.000260698609054089
15,11,0.6,left,\RIGHT,1,35,0.36,2419898.65717918,2419898.56874878,-0.000237812753766775
15,11,0.6,left,\RIGHT,1,36,0.375,2419898.75218948,2419898.65890377,-0.000158674083650112
15,11,0.6,left,\RIGHT,1,37,0.39,2419898.84719977,2419898.75891376,-0.000283089932054281
15,11,0.6,left,\RIGHT,1,38,0.405,2419898.94221007,2419898.84896613,-0.000261302106082439
15,11,0.6,left,\RIGHT,1,39,0.42,2419899.03722036,2419898.94899966,-0.000259545631706715
15,11,0.6,left,\RIGHT,1,40,0.435,2419899.13223065,2419899.03907739,-0.00023594731464982
15,11,0.6,left,\RIGHT,1,41,0.45,2419899.22724095,2419899.13911847,-0.000251999590545893
15,11,0.6,left,\RIGHT,1,42,0.465,2419899.32225124,2419899.22916933,-0.000262811314314604
15,11,0.6,left,\RIGHT,1,43,0.48,2419899.41726154,2419899.32922671,-0.00023570004850626
15,11,0.6,left,\RIGHT,1,44,0.495,2419899.51227183,2419899.41935303,-0.000187349505722523
15,11,0.6,left,\RIGHT,1,45,0.51,2419899.60728213,2419899.51935095,-0.000295163597911596
15,11,0.6,left,\RIGHT,1,46,0.525,2419899.70229242,2419899.60941599,-0.000248624943196774
15,11,0.6,left,\RIGHT,1,47,0.54,2419899.79730272,2419899.70947277,-0.000236303545534611
15,11,0.6,left,\RIGHT,1,48,0.555,2419899.89231301,2419899.7995363,-0.000250133685767651
15,11,0.6,left,\RIGHT,1,49,0.57,2419899.9873233,2419899.89963353,-0.000195856206119061
15,11,0.6,left,\RIGHT,1,50,0.585,2419900.0823336,NaN,NaN
15,11,0.6,left,\RIGHT,1,51,0.6,2419900.17734389,NaN,NaN
15,11,0.6,left,\RIGHT,1,52,0.6,2419900.27235419,NaN,NaN
15,11,0.6,left,\RIGHT,1,53,0.6,2419900.36736448,NaN,NaN
15,11,0.6,left,\RIGHT,1,54,0.6,2419900.46237478,NaN,NaN
15,11,0.6,left,\RIGHT,1,55,0.6,2419900.55738507,NaN,NaN
15,11,0.6,left,\RIGHT,1,56,0.6,2419900.65239537,NaN,NaN
15,11,0.6,left,\RIGHT,1,57,0.6,2419900.74740566,NaN,NaN
15,11,0.6,left,\RIGHT,1,58,0.6,2419900.84241595,NaN,NaN
15,11,0.6,left,\RIGHT,1,59,0.6,2419900.93742625,NaN,NaN
15,11,0.6,left,\RIGHT,1,60,0.6,2419901.03243654,NaN,NaN
15,11,0.6,left,\RIGHT,1,61,0.6,2419901.12744684,NaN,NaN
15,11,0.6,left,\RIGHT,1,62,0.6,2419901.22245713,NaN,NaN
15,11,0.6,left,\RIGHT,1,63,0.6,2419901.31746743,NaN,NaN
15,11,0.6,left,\RIGHT,1,64,0.6,2419901.41247772,NaN,NaN
15,11,0.6,left,\RIGHT,1,65,0.6,2419901.50748802,NaN,NaN
15,11,0.6,left,\RIGHT,1,66,0.6,2419901.60249831,NaN,NaN
15,11,0.6,left,\RIGHT,1,67,0.6,2419901.69750861,NaN,NaN
15,11,0.6,left,\RIGHT,1,68,0.6,2419901.7925189,NaN,NaN
15,11,0.6,left,\RIGHT,1,69,0.6,2419901.88752919,NaN,NaN
15,11,0.6,left,\RIGHT,1,70,0.6,2419901.98253949,NaN,NaN
15,11,0.6,left,\RIGHT,1,71,0.6,2419902.07754978,NaN,NaN
15,11,0.6,left,\RIGHT,1,72,0.6,2419902.17256008,NaN,NaN
15,11,0.6,left,\RIGHT,1,73,0.6,2419902.26757037,NaN,NaN
15,11,0.6,left,\RIGHT,1,74,0.6,2419902.36258067,NaN,NaN
15,11,0.6,left,\RIGHT,1,75,0.6,2419902.45759096,NaN,NaN
15,11,0.6,left,\RIGHT,1,76,0.6,2419902.55260126,NaN,NaN
15,11,0.6,left,\RIGHT,1,77,0.6,2419902.64761155,NaN,NaN
15,11,0.6,left,\RIGHT,1,78,0.6,2419902.74262184,NaN,NaN
15,11,0.6,left,\RIGHT,1,79,0.6,2419902.83763214,NaN,NaN
15,11,0.6,left,\RIGHT,1,80,0.6,2419902.93264243,NaN,NaN
15,11,0.6,left,\RIGHT,1,81,0.6,2419903.02765273,NaN,NaN
15,11,0.6,left,\RIGHT,1,82,0.6,2419903.12266302,NaN,NaN
15,11,0.6,left,\RIGHT,1,83,0.6,2419903.21767332,NaN,NaN
15,11,0.6,left,\RIGHT,1,84,0.6,2419903.31268361,NaN,NaN
15,11,0.6,left,\RIGHT,1,85,0.6,2419903.40769391,NaN,NaN
15,11,0.6,left,\RIGHT,1,86,0.6,2419903.5027042,NaN,NaN
15,11,0.6,left,\RIGHT,1,87,0.6,2419903.59771449,NaN,NaN
15,11,0.6,left,\RIGHT,1,88,0.6,2419903.69272479,NaN,NaN
15,11,0.6,left,\RIGHT,1,89,0.6,2419903.78773508,NaN,NaN
15,11,0.6,left,\RIGHT,1,90,0.6,2419903.88274538,NaN,NaN
15,11,0.6,left,\RIGHT,1,91,0.6,2419903.97775567,NaN,NaN
15,11,0.6,left,\RIGHT,1,92,0.6,2419904.07276597,NaN,NaN
15,11,0.6,left,\RIGHT,1,93,0.6,2419904.16777626,NaN,NaN
15,11,0.6,left,\RIGHT,1,94,0.6,2419904.26278656,NaN,NaN
15,11,0.6,left,\RIGHT,1,95,0.6,2419904.35779685,NaN,NaN
15,11,0.6,left,\RIGHT,1,96,0.6,2419904.45280715,NaN,NaN
15,11,0.6,left,\RIGHT,1,97,0.6,2419904.54781744,NaN,NaN
15,11,0.6,left,\RIGHT,1,98,0.6,2419904.64282773,NaN,NaN
15,11,0.6,left,\RIGHT,1,99,0.6,2419904.73783803,NaN,NaN
15,11,0.6,left,\RIGHT,1,100,0.6,2419904.83284832,NaN,NaN
15,11,0.6,left,\RIGHT,1,101,0.6,2419904.92785862,NaN,NaN
15,11,0.6,left,\RIGHT,1,102,0.6,2419905.02286891,NaN,NaN
15,11,0.6,left,\RIGHT,1,103,0.6,2419905.11787921,NaN,NaN
15,11,0.6,left,\RIGHT,1,104,0.6,2419905.2128895,NaN,NaN
15,11,0.6,left,\RIGHT,1,105,0.6,2419905.3078998,NaN,NaN
15,11,0.6,left,\RIGHT,1,106,0.6,2419905.40291009,NaN,NaN
15,11,0.6,left,\RIGHT,1,107,0.6,2419905.49792038,NaN,NaN
15,11,0.6,left,\RIGHT,1,108,0.6,2419905.59293068,NaN,NaN
15,11,0.6,left,\RIGHT,1,109,0.6,2419905.68794097,NaN,NaN
15,11,0.6,left,\RIGHT,1,110,0.6,2419905.78295127,NaN,NaN
15,11,0.6,left,\RIGHT,1,111,0.6,2419905.87796156,NaN,NaN
15,11,0.6,left,\RIGHT,1,112,0.6,2419905.97297186,NaN,NaN
15,11,0.6,left,\RIGHT,1,113,0.6,2419906.06798215,NaN,NaN
15,11,0.6,left,\RIGHT,1,114,0.6,2419906.16299245,NaN,NaN
15,11,0.6,left,\RIGHT,1,115,0.6,2419906.25800274,NaN,NaN
15,11,0.6,left,\RIGHT,1,116,0.6,2419906.35301303,NaN,NaN
15,11,0.6,left,\RIGHT,1,117,0.6,2419906.44802333,NaN,NaN
15,11,0.6,left,\RIGHT,1,118,0.6,2419906.54303362,NaN,NaN
15,11,0.6,left,\RIGHT,1,119,0.6,2419906.63804392,NaN,NaN
15,11,0.6,left,\RIGHT,1,120,0.6,2419906.73305421,NaN,NaN
15,11,0.6,left,\RIGHT,1,121,0.6,2419906.82806451,NaN,NaN
15,11,0.6,left,\RIGHT,1,122,0.6,2419906.9230748,NaN,NaN
15,11,0.6,left,\RIGHT,1,123,0.6,2419907.0180851,NaN,NaN
15,11,0.6,left,\RIGHT,1,124,0.6,2419907.11309539,NaN,NaN
15,11,0.6,left,\RIGHT,1,125,0.6,2419907.20810569,NaN,NaN
15,11,0.6,left,\RIGHT,1,126,0.6,2419907.30311598,NaN,NaN
15,11,0.6,left,\RIGHT,1,127,0.6,2419907.39812627,NaN,NaN
15,11,0.6,left,\RIGHT,1,128,0.6,2419907.49313657,NaN,NaN
15,11,0.6,left,\RIGHT,1,129,0.6,2419907.58814686,NaN,NaN
15,11,0.6,left,\RIGHT,1,130,0.6,2419907.68315716,NaN,NaN
15,11,0.6,left,\RIGHT,1,131,0.6,2419907.77816745,NaN,NaN
