participant,answer,arrow_to,rep,trial,max_alpha,jitter,trial_start,trial_end,exitflag,response,rt,eyes_1,eyes_2,version,seed,rt_robo
14,\LEFT,left,9,17,0.6,2,1482742.14213491,1482742.51239919,CAUGHT,RightArrow,0.268802985083312,1,0,68255c2,1501232505,0.2
14,\LEFT,left,2,18,0.6,7,1482744.66337666,1482745.1239895,CAUGHT,RightArrow,0.275536544620991,1,0,68255c2,1501232505,0.2
14,\RIGHT,left,1,19,0.6,1,1482747.13522085,1482749.296567,OK,RightArrow,2.02742835856043,1,0,68255c2,1501232505,0.2
14,\LEFT,right,6,20,0.6,9,1482751.39786167,1482752.70869567,CAUGHT,LeftArrow,1.16454147617333,0,1,68255c2,1501232505,0.2
14,\LEFT,right,9,21,0.6,6,1482759.74301032,1482761.33399608,OK,RightArrow,1.46695007896051,0,1,68255c2,1501232505,0.2
14,\RIGHT,left,10,22,0.6,7,1482763.41529775,1482768.89863771,OK,RightArrow,5.30620973766781,1,0,68255c2,1501232505,0.2
14,\RIGHT,right,7,23,0.6,11,1482771.47024321,1482774.96237984,OK,RightArrow,3.34686313569546,0,1,68255c2,1501232505,0.2
14,\LEFT,left,7,24,0.6,1,1482776.89357215,1482779.14495566,OK,LeftArrow,2.15525279822759,1,0,68255c2,1501232505,0.2
14,\RIGHT,right,2,25,0.6,6,1482781.1262805,1482783.01737903,OK,RightArrow,1.77039340673946,0,1,68255c2,1501232505,0.2
14,\RIGHT,right,1,26,0.6,7,1482785.42885572,1482788.14050103,OK,RightArrow,2.53951151808724,0,1,68255c2,1501232505,0.2
14,\LEFT,right,8,27,0.6,2,1482790.1016596,1482791.50259858,OK,LeftArrow,1.28247324586846,0,1,68255c2,1501232505,0.2
14,\LEFT,left,1,28,0.6,4,1482793.44377291,1482796.18549435,OK,LeftArrow,2.61210193438455,1,0,68255c2,1501232505,0.2
14,\LEFT,right,3,29,0.6,3,1482798.21643317,1482799.71764327,OK,LeftArrow,1.31924219988287,0,1,68255c2,1501232505,0.2
14,\RIGHT,right,8,30,0.6,1,1482801.65884838,1482803.72013168,OK,RightArrow,1.88455271697603,0,1,68255c2,1501232505,0.2
14,\LEFT,left,4,31,0.6,2,1482808.66318861,1482811.67508251,OK,LeftArrow,2.8957575073,1,0,68255c2,1501232505,0.2
14,\LEFT,left,5,32,0.6,5,1482813.626215,1482816.23785904,OK,LeftArrow,2.46046041022055,1,0,68255c2,1501232505,0.2
14,\RIGHT,left,2,33,0.6,11,1482818.97956418,1482821.80126733,OK,RightArrow,2.65875208796933,1,0,68255c2,1501232505,0.2
14,\RIGHT,right,3,34,0.6,4,1482823.60238796,1482824.62302903,OK,LeftArrow,0.83580141980201,0,1,68255c2,1501232505,0.2
14,\LEFT,right,5,35,0.6,11,1482826.24402241,1482828.68557555,OK,LeftArrow,2.34587368764915,0,1,68255c2,1501232505,0.2
14,\LEFT,left,6,36,0.6,1,1482830.566699,1482832.62797174,OK,LeftArrow,1.943013766082,1,0,68255c2,1501232505,0.2
14,\LEFT,right,1,37,0.6,7,1482834.33899947,1482837.07069362,OK,LeftArrow,2.56249581184238,0,1,68255c2,1501232505,0.2
14,\LEFT,left,8,38,0.6,8,1482838.83180107,1482841.28329366,OK,LeftArrow,2.32543002371676,1,0,68255c2,1501232505,0.2
14,\LEFT,left,10,39,0.6,10,1482843.0143808,1482845.55592978,OK,LeftArrow,2.38257955596782,1,0,68255c2,1501232505,0.2
14,\RIGHT,right,9,40,0.6,5,1482847.47710566,1482849.06811617,OK,RightArrow,1.45568401413038,0,1,68255c2,1501232505,0.2
